FIPS,% Urban Population,Household Median Income,Median Age,2012 Vote Rate for Democrats,"% White, Non-Latino",% Professional Jobs,Total Population,% of Edits that Were Made by a Local Editor (English Wikipedia),% of Content that Was Contributed by a Local Editor (English Wikipedia),% of Users who are Local (English Wikipedia),% Human-generated (Manual) Content (English Wikipedia),% Human (Manual) Edits (English Wikipedia),Non-spatial Outlink Entropy (English Wikipedia),% of Articles that are C-class or Higher (English Wikipedia),% of Spatial Outlinks to Governmental Articles (English Wikipedia),Tag Entropy (OpenStreetMap),Page Count (English Wikipedia)
51073,35.4,60519,42.6,35.1,85.7,0.317,36858,0.514,0.522,0.169,0.918,0.756,7.704,0.025,0.052,3.69,128
51075,3.0,80976,45.2,35.2,76.4,0.505,21717,0.231,0.481,0.176,0.98,0.853,7.633,0.039,0.028,2.06,45
51077,0.1,30710,46.7,29.3,94.2,0.224,15533,0.145,0.099,0.134,0.825,0.723,8.183,0.053,0.13,2.15,20
51079,48.8,59358,39.3,36.5,85.8,0.337,18403,0.207,0.209,0.17,0.855,0.757,7.757,0.029,0.087,3.06,37
51081,13.0,39697,40.9,63.7,37.8,0.18,12243,0.067,0.021,0.051,0.879,0.671,8.031,0,0.118,2.37,13
51083,22.9,34659,44.7,46.6,60.2,0.3,36241,0.182,0.168,0.154,0.897,0.753,7.887,0.032,0.165,2.84,58
51085,60.9,75070,41,31,85.5,0.44,99863,0.401,0.689,0.199,0.972,0.895,8.223,0.184,0.02,4.06,86
51087,95.7,61048,37.5,55.3,56.9,0.429,306935,0.409,0.558,0.244,0.924,0.895,8.837,0.15,0.062,5.42,112
51089,39.3,34984,44.7,41.4,71.5,0.244,54151,0.41,0.489,0.151,0.763,0.745,7.793,0.024,0.361,2.7,43
51091,0.0,49625,52.5,32.5,98.4,0.337,2321,0.345,0.668,0.098,0.965,0.777,8.108,0.063,0.056,1.48,31
51093,42.6,63942,43.8,42.1,70.8,0.36,35270,0.307,0.285,0.123,0.93,0.805,8,0.068,0.087,3.65,49
51095,84.1,76960,44.9,43.4,77.7,0.452,67009,0.456,0.54,0.204,0.953,0.923,8.898,0.2,0.006,3.82,59
51097,0.0,48372,45.2,47.8,65.5,0.246,6945,0.405,0.086,0.074,0.971,0.527,7.264,0.014,0.107,2.7,70
51099,26.8,81753,36.6,39.7,74.6,0.449,23584,0.343,0.077,0.128,0.935,0.685,7.551,0.029,0.09,5.76,68
51101,16.8,62670,39.4,37.5,76,0.269,15935,0.254,0.182,0.124,0.953,0.666,7.525,0.051,0.111,3.1,63
51103,0.0,49248,54.1,44.6,69.6,0.29,11391,0.399,0.157,0.109,0.923,0.654,7.791,0.041,0.096,4.08,63
